CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
154,90,64,1,54,0,0,0,176
2,1,1,1,35,0,0,0,103
363,21,342,3,89,1,0,0,23
17,8,9,2,74,1,0,0,353
0,0,0,1,110,0,0,0,32
5,3,2,1,110,0,0,0,34
11,6,5,3,74,0,0,0,25
9,4,5,2,96,0,0,0,28
2,1,1,1,110,0,0,0,43
2,1,1,1,110,0,0,0,43
0,0,0,1,89,1,0,0,0
4,0,4,2,160,0,0,0,34
188,107,81,8,46,1,0,0,329
0,0,0,1,89,1,0,0,180
5,3,2,1,110,0,0,0,36
7,5,2,2,67,1,0,0,33
18,10,8,1,110,0,0,0,84
0,0,0,1,110,0,0,0,29
4,3,1,1,110,0,0,0,31
6,4,2,1,110,0,0,0,33
0,0,0,1,112,0,0,0,23
9,5,4,3,74,0,0,0,25
7,3,4,2,96,0,0,0,29
2,1,1,1,110,0,0,0,232
466,292,174,6,14,3,0,0.00454545454545455,220
4,2,2,1,67,1,0,0,31
2,1,1,1,67,1,0,0,22
82,44,38,3,8,2,0,0.0027027027027027,370
10,10,0,1,46,1,0,0.00666666666666667,150
44,28,16,4,14,2,0,0,199
86,2,84,1,110,1,0,0,21
0,0,0,1,112,0,0,0,0
13,7,6,3,22,1,0,0,138
8,4,4,3,22,1,0,0.0208333333333333,48
40,25,15,3,22,1,0,0,632
46,44,2,1,67,1,0,0,186
3,2,1,1,110,0,0,0,26
3,2,1,1,110,0,0,0,27
4,2,2,1,110,0,0,0,27
3,2,1,1,110,0,0,0,26
4,2,2,1,110,0,0,0,25
3,2,1,1,110,0,0,0,25
4,3,1,1,110,0,0,0,23
3,2,1,1,110,0,0,0,26
3,2,1,1,110,0,0,0,26
3,2,1,1,110,0,0,0,27
0,0,0,1,110,0,0,0,29
58,32,26,2,21,1,0,0,152
22,16,6,1,67,1,0,0,106
8,1,7,2,174,0,0,0,45
2,1,1,1,24,0,0,0,44
16,10,6,1,24,0,0,0.0212765957446809,47
20,17,3,1,67,1,0,0,490
17,13,4,1,70,1,0,0,583
4,4,0,1,174,0,0,0,171
29,25,4,2,174,0,0,0.0050251256281407,199
232,107,125,9,4,3,0,0,324
24,12,12,2,4,2,0,0,354
9,6,3,1,24,0,0,0,233
1,0,1,1,110,0,0,0,72
6,2,4,4,161,0,0,0,0
12,4,8,4,161,0,0,0,0
3,1,2,3,161,0,0,0,0
38,26,12,4,161,0,0,0,0
73,30,43,4,161,1,0,0,0
594,528,66,6,161,1,0,0,0
12,4,8,3,161,0,0,0,0
28,8,20,4,161,0,0,0,0
6,2,4,3,161,0,0,0,0
0,0,0,2,161,0,0,0,0
4,2,2,2,174,0,0,0,0
0,0,0,1,174,0,0,0,0
6,4,2,1,96,0,0,0,39
240,157,83,1,160,1,0,0.00526315789473684,190
10,7,3,6,33,1,0,0.018018018018018,111
15,11,4,3,174,1,0,0,0
8,4,4,2,174,0,0,0,0
18,18,0,1,103,1,0,0,44
3,2,1,2,74,0,0,0.0365853658536585,82
3,2,1,2,74,0,0,0,21
3,2,1,2,74,0,0,0,22
0,0,0,1,174,0,0,0,0
30,30,0,1,148,0,0,0,331
0,0,0,1,110,1,0,0,0
0,0,0,1,110,1,0,0,0
105,103,2,3,174,1,0,0,0
22,14,8,2,80,1,0,0,44
6,2,4,2,174,1,0,0,0
12,5,7,1,160,1,0,0,79
1,1,0,1,49,1,0,0,22
14,8,6,1,74,0,0,0,58
17,15,2,2,92,1,0,0,37
0,0,0,1,174,0,0,0,0
43,19,24,4,105,1,0,0.00497512437810945,402
1,0,1,1,116,0,0,0,399
3,1,2,2,74,0,0,0,178
11,2,9,2,74,0,0,0.00374531835205993,267
2,1,1,2,174,0,0,0,0
13,11,2,1,92,0,0,0,50
0,0,0,1,174,0,0,0,0
24,12,12,9,41,1,0,0.0606060606060606,33
0,0,0,1,88,0,0,0,0
19,11,8,4,49,1,0,0.0198019801980198,101
1,0,1,1,96,0,0,0,338
102,62,40,10,46,1,0,0,110
12,3,9,1,92,0,0,0.0246913580246914,162
19,9,10,1,179,0,0,0,54
2,1,1,1,96,0,0,0.00421940928270042,237
0,0,0,1,110,1,0,0,0
0,0,0,1,110,1,0,0,0
8,4,4,2,80,1,0,0,78
357,211,146,7,46,0,0,0.00446428571428571,224
1097,560,537,5,8,1,0,0.00315457413249211,317
230,146,84,11,46,2,0,0,226
11,6,5,1,179,0,0,0,108
59,21,38,2,96,1,0,0,184
0,0,0,1,110,1,0,0,0
2,1,1,1,97,0,0,0,392
2,1,1,1,133,1,0,0,69
2,1,1,1,133,1,0,0,47
24,17,7,3,133,2,0,0,116
26,3,23,2,141,0,0,0,156
9,5,4,4,161,0,0,0,0
27,12,15,6,161,0,0,0,0
6,2,4,4,161,0,0,0,0
76,63,13,5,161,0,0,0,0
92,38,54,5,161,1,0,0,0
0,0,0,2,161,0,0,0,0
0,0,0,2,161,0,0,0,0
0,0,0,2,161,0,0,0,0
4,2,2,3,161,0,0,0,0
4,2,2,3,161,0,0,0,0
13,8,5,4,161,0,0,0,0
0,0,0,2,161,0,0,0,0
0,0,0,2,161,0,0,0,0
1349,1154,195,10,161,1,0,0,0
37,16,21,6,161,0,0,0,0
74,33,41,5,161,0,0,0,0
9,4,5,4,161,0,0,0,0
36,17,19,4,174,0,0,0,0
4,2,2,2,174,0,0,0,0
72,54,18,2,12,1,0,0.00543478260869565,184
13,12,1,1,41,0,0,0,79
6,3,3,2,75,0,0,0,48
27,16,11,6,33,1,0,0.0106382978723404,188
34,29,5,3,174,1,0,0,0
33,14,19,3,174,0,0,0,0
88,88,0,6,33,2,0,0.00583090379008746,343
29,28,1,4,33,1,0,0.0130718954248366,153
24,17,7,1,103,1,0,0,50
65,16,49,1,84,0,0,0.00542005420054201,369
2,1,1,1,96,0,0,0,244
2,1,1,1,41,0,0,0,42
507,285,222,10,96,3,0,0,308
94,40,54,4,133,2,0,0,58
5,4,1,2,14,1,0,0.00483091787439614,207
12,6,6,2,174,0,0,0,0
0,0,0,2,179,0,0,0,0
0,0,0,2,174,0,0,0,0
2,1,1,2,174,0,0,0,0
2,1,1,2,174,0,0,0,0
0,0,0,2,174,1,0,0,0
0,0,0,1,174,0,0,0,0
750,530,220,11,11,3,0,0.00043630017452007,2292
0,0,0,1,110,1,0,0,0
0,0,0,1,110,1,0,0,0
409,354,55,4,174,1,0,0,0
2,1,1,1,96,0,0,0.00625,160
14,7,7,2,80,1,0,0,33
3,2,1,1,110,0,0,0.000628930817610063,1590
33,13,20,3,174,1,0,0,0
2,1,1,1,96,0,0,0,265
56,36,20,1,111,1,0,0.00561797752808989,178
135,71,64,2,48,1,0,0,132
20,19,1,2,41,2,0,0,45
2,1,1,1,110,0,0,0.000714796283059328,1399
6,6,0,1,92,0,0,0,37
6,3,3,2,174,0,0,0,0
9,5,4,3,90,1,0,0.000313185092389602,3193
90,68,22,7,48,2,0,0.000597907324364724,3345
14,1,13,2,89,1,0,0,2485
2,0,2,1,96,0,0,0.003690036900369,271
9,4,5,3,174,0,0,0,0
4,3,1,1,96,0,0,0,207
14,13,1,2,92,0,0,0.00662251655629139,151
4,2,2,1,96,0,0,0,133
2,1,1,3,111,0,0,0,0
14,6,8,5,111,0,0,0,0
12,5,7,5,111,0,0,0,0
0,0,0,2,111,0,0,0,0
0,0,0,2,111,0,0,0,0
0,0,0,2,111,0,0,0,0
0,0,0,2,111,0,0,0,0
0,0,0,2,111,0,0,0,0
0,0,0,2,111,0,0,0,0
0,0,0,2,111,0,0,0,0
0,0,0,2,111,0,0,0,0
0,0,0,2,111,0,0,0,0
0,0,0,2,111,0,0,0,0
0,0,0,2,111,0,0,0,0
3,2,1,2,74,0,0,0,36
3,2,1,2,74,0,0,0,32
3,1,2,1,96,0,0,0,51
5,2,3,1,96,0,0,0,39
168,77,91,3,157,0,0,0.00099601593625498,1004
39,26,13,6,43,0,0,0.00190839694656489,524
3,2,1,2,74,0,0,0,25
3,2,1,2,74,0,0,0,27
3,2,1,2,74,0,0,0,25
3,2,1,2,74,0,0,0,28
3,2,1,2,74,0,0,0,25
5,2,3,1,96,0,0,0,32
5,2,3,1,96,0,0,0,35
5,2,3,1,96,0,0,0,31
5,2,3,1,96,0,0,0,34
5,2,3,1,96,0,0,0,33
3,2,1,1,110,0,0,0.0238095238095238,42
22,20,2,3,110,1,0,0,55
29,15,14,1,110,0,0,0,138
0,0,0,1,110,0,0,0,29
23,13,10,3,74,0,0,0,36
7,4,3,1,110,0,0,0,47
5,2,3,1,96,0,0,0,37
9,9,0,1,139,1,0,0,110
12,8,4,2,19,1,0,0,234
114,62,52,5,14,0,0,0,66
17,7,10,2,139,1,0,0.003690036900369,271
2,1,1,1,174,1,0,0,475
0,0,0,1,20,1,0,0.0555555555555556,18
1,1,0,1,118,0,0,0,72
5,2,3,1,96,0,0,0,77
179,36,143,3,84,2,0,0,339
14,13,1,2,83,1,0,0,68
0,0,0,1,110,0,0,0,0
0,0,0,1,110,0,0,0,0
0,0,0,1,110,0,0,0,28
23,12,11,3,74,0,0,0,30
0,0,0,1,110,0,0,0,0
0,0,0,1,110,0,0,0,0
0,0,0,1,110,0,0,0,0
0,0,0,1,110,0,0,0,0
0,0,0,1,110,0,0,0,0
0,0,0,1,110,0,0,0,0
0,0,0,1,110,0,0,0,0
0,0,0,1,110,0,0,0,0
5,3,2,1,110,0,0,0,34
6,3,3,1,96,0,0,0,63
2,1,1,1,110,0,0,0,38
994,542,452,3,11,1,0,0.00143061516452074,699
16,9,7,2,110,0,0,0,227
1,0,1,1,110,0,0,0,46
2,1,1,1,110,0,0,0,37
70,40,30,3,4,1,0,0,114
2,1,1,1,110,0,0,0,54
3,2,1,1,110,0,0,0,94
9,5,4,1,179,0,0,0,42
3,2,1,1,106,0,0,0,35
13,11,2,2,98,0,0,0,34
4,3,1,1,110,0,0,0,27
7,4,3,1,110,0,0,0,34
3,2,1,1,110,0,0,0,34
9,7,2,2,92,0,0,0,33
15,13,2,2,96,1,0,0,37
19,16,3,2,27,1,0,0,34
4,2,2,1,110,0,0,0,24
0,0,0,1,110,0,0,0,29
9,4,5,2,86,0,0,0,42
42,22,20,1,110,0,0,0.0120481927710843,166
8,6,2,2,75,1,0,0,31
12,11,1,2,49,2,0,0,34
3,2,1,1,110,0,0,0,27
3,2,1,1,110,0,0,0,26
3,2,1,1,110,0,0,0,29
5,3,2,1,110,0,0,0,33
91,48,43,10,74,3,0,0.015625,64
40,29,11,5,158,1,0,0,0
0,0,0,1,158,0,0,0,0
40,33,7,6,158,2,0,0,0
28,24,4,6,158,1,0,0,0
13,11,2,2,98,0,0,0,35
4,2,2,1,110,0,0,0,31
7,4,3,1,110,0,0,0,33
14,12,2,2,75,1,0,0,41
7,4,3,1,110,0,0,0,32
4,2,2,1,110,0,0,0,24
4,2,2,1,110,0,0,0,25
6,4,2,1,110,0,0,0.0909090909090909,22
13,11,2,2,96,1,0,0,35
32,24,8,3,81,1,0,0,48
7,5,2,2,82,1,0,0,45
50,31,19,11,49,3,0,0.0123456790123457,81
304,208,96,8,18,3,0,0.00371747211895911,269
355,252,103,10,18,2,0,0.00471698113207547,212
291,185,106,9,18,3,0,0.00555555555555556,360
13,9,4,1,92,0,0,0,72
1,1,0,1,11,1,0,0,155
266,189,77,9,11,3,0,0.00326797385620915,306
9,6,3,1,179,0,0,0,43
23,11,12,4,11,2,0,0,130
15,8,7,1,92,0,0,0.0112781954887218,266
8,5,3,1,179,0,0,0,68
7,6,1,2,29,2,0,0,129
0,0,0,1,131,1,0,0,0
300,174,126,10,18,2,0,0.00632911392405063,158
142,100,42,9,13,2,0,0.00662251655629139,151
78,53,25,2,75,1,0,0,158
208,136,72,8,18,3,0,0.00563380281690141,355
21,10,11,2,92,0,0,0,198
407,274,133,8,18,3,0,0.00282485875706215,354
6,4,2,2,81,1,0,0,52
18,11,7,1,92,0,0,0,65
394,285,109,9,158,1,0,0,0
870,709,161,10,158,2,0,0,0
0,0,0,1,158,0,0,0,0
2,0,2,1,158,0,0,0,34
48,34,14,1,98,0,0,0,76
9,5,4,1,179,0,0,0,65
0,0,0,1,82,1,0,0,65
0,0,0,1,82,1,0,0,36
115,22,93,3,91,0,0,0,40
0,0,0,1,98,0,0,0,36
31,29,2,4,11,2,0,0,281
7,7,0,2,96,1,0,0,139
48,37,11,1,96,1,0,0,73
35,30,5,1,96,1,0,0,74
0,0,0,1,98,0,0,0,0
464,235,229,12,14,4,0,0,205
22,13,9,2,64,1,0,0,259
22,15,7,3,74,1,0,0,176
47,41,6,3,49,2,0,0,89
11,10,1,1,49,1,0,0,37
44,30,14,4,42,2,0,0,128
79,46,33,1,82,1,0,0,92
11,11,0,1,82,1,0,0,41
1,1,0,2,158,0,0,0,0
937,762,175,8,158,2,0,0,0
1818,1272,546,8,158,3,0,0,0
34,30,4,1,98,0,0,0,71
11,11,0,1,98,0,0,0,38
57,34,23,2,98,0,0,0,76
10,0,10,1,141,0,0,0,29
47,39,8,1,75,1,0,0,113
0,0,0,1,96,1,0,0,50
0,0,0,1,96,1,0,0,36
3,2,1,1,110,0,0,0,33
3,2,1,1,110,0,0,0,25
0,0,0,1,82,1,0,0,259
0,0,0,1,82,1,0,0,31
33,28,5,4,14,3,0,0,213
143,92,51,2,81,1,0,0.00645161290322581,155
179,124,55,10,14,4,0,0,191
0,0,0,1,110,0,0,0,28
4,3,1,2,110,1,0,0,25
25,15,10,4,74,1,0,0,35
6,4,2,2,110,1,0,0,26
6,4,2,2,110,1,0,0,33
12,7,5,2,96,1,0,0,68
361,316,45,5,46,2,0,0.0068259385665529,293
298,258,40,4,46,2,0,0.00416666666666667,240
16,15,1,1,83,0,0,0,36
117,80,37,8,35,2,0,0.0153846153846154,130
0,0,0,1,110,1,0,0,47
0,0,0,1,110,1,0,0,84
191,129,62,8,18,2,0,0.00666666666666667,150
24,14,10,2,67,2,0,0,107
2,1,1,2,89,2,0,0,93
54,28,26,3,89,2,0,0,105
0,0,0,1,110,1,0,0,70
0,0,0,1,110,1,0,0,26
0,0,0,1,110,0,0,0,29
26,13,13,3,74,0,0,0,35
0,0,0,1,110,0,0,0,0
0,0,0,1,110,0,0,0,0
0,0,0,1,110,0,0,0,0
0,0,0,1,110,0,0,0,0
0,0,0,1,110,0,0,0,0
0,0,0,1,110,0,0,0,0
0,0,0,1,110,0,0,0,0
0,0,0,1,110,0,0,0,0
0,0,0,1,110,0,0,0,0
4,2,2,1,110,0,0,0,31
26,21,5,5,15,0,0,0,68
2,1,1,1,109,0,0,0,22
2,1,1,1,109,0,0,0,22
2,1,1,1,109,0,0,0,23
2,1,1,1,109,0,0,0,22
2,1,1,1,109,0,0,0,22
2,1,1,1,109,0,0,0,22
2,1,1,1,109,0,0,0,22
2,1,1,1,109,0,0,0,23
2,1,1,1,109,0,0,0,22
74,62,12,6,22,2,0,0.000490998363338789,6110
86,63,23,3,61,2,0,0,235
20,20,0,1,56,0,0,0.0072992700729927,137
6,6,0,1,56,0,0,0,320
1,1,0,1,56,0,0,0,104
60,32,28,3,21,0,0,0,70
39,27,12,2,42,2,0,0,156
91,55,36,3,166,1,0,0,213
139,111,28,6,15,1,0,0.028169014084507,71
21,17,4,2,34,0,0,0.0033003300330033,303
2,1,1,2,22,0,0,0.00223214285714286,448
2,1,1,2,22,0,0,0.0235294117647059,85
72,36,36,4,21,0,0,0,240
74,53,21,6,22,0,0,0.00869565217391304,115
2,1,1,2,22,0,0,0.00446428571428571,224
2,1,1,2,22,0,0,0.0363636363636364,55
8,8,0,1,56,0,0,0,302
19,10,9,4,15,0,0,0.0238095238095238,84
10,5,5,2,21,0,0,0.0222222222222222,90
0,0,0,1,35,0,0,0,0
0,0,0,1,35,0,0,0,0
14,14,0,2,35,0,0,0,0
4,4,0,2,35,0,0,0,0
72,35,37,9,4,3,0,0,165
133,74,59,2,22,0,0,0.00130890052356021,764
682,326,356,9,4,3,0,0,613
225,147,78,7,22,1,0,0.000870322019147084,1149
24,12,12,2,4,2,0,0,354
812,383,429,10,4,3,0,0,823
2,1,1,1,106,0,0,0,23
17,9,8,1,109,0,0,0,59
30,15,15,1,109,0,0,0,110
58,29,29,2,85,1,0,0,119
8,4,4,1,109,0,0,0,29
21,12,9,1,109,0,0,0,65
6,4,2,1,109,0,0,0,44
19,10,9,1,109,0,0,0,68
59,30,29,1,109,0,0,0,69
59,30,29,1,109,0,0,0,82
31,16,15,1,109,0,0,0,82
31,16,15,1,109,0,0,0,178
27,14,13,1,109,0,0,0,191
1297,648,649,5,64,0,0,0,277
7,4,3,1,109,0,0,0,57
49,25,24,1,109,0,0,0,66
39,20,19,1,109,0,0,0,62
27,14,13,1,109,0,0,0,103
27,14,13,1,109,0,0,0,109
4,3,1,2,88,1,0,0,1115
15,8,7,1,109,0,0,0,55
7,4,3,1,109,0,0,0,29
1029,515,514,5,64,0,0,0,285
19,10,9,2,75,0,0,0,72
3,2,1,1,109,0,0,0,22
23,12,11,1,109,0,0,0,95
0,0,0,1,106,0,0,0,0
36,18,18,1,109,0,0,0,68
0,0,0,1,109,0,0,0,29
4,3,1,1,109,0,0,0,27
5,4,1,1,109,0,0,0,28
6,4,2,1,109,0,0,0,33
89,87,2,3,74,0,0,0,106
47,25,22,3,109,2,0,0,268
8,5,3,1,109,0,0,0,41
31,16,15,2,85,1,0,0,189
26,14,12,1,109,0,0,0,115
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
0,0,0,1,109,0,0,0,0
72,2,70,2,96,0,0,0,123
6,3,3,3,21,2,0,0.00649350649350649,154
2,1,1,1,109,0,0,0,193
2,1,1,1,109,0,0,0,71
3,1,2,1,109,0,0,0.00952380952380952,105
2,1,1,1,109,0,0,0,38
2,1,1,1,109,0,0,0,92
2,1,1,1,109,0,0,0,93
8,4,4,4,83,0,0,0.00606060606060606,165
2,1,1,1,109,0,0,0,77
8,6,2,1,109,0,0,0,249
2,1,1,1,109,0,0,0,45
2,1,1,1,109,0,0,0,47
3,1,2,1,109,0,0,0,129
2,1,1,1,109,0,0,0,72
94,54,40,5,40,3,0,0.00520833333333333,192
2,1,1,1,109,0,0,0,108
3,1,2,1,109,0,0,0,116
2,1,1,1,109,0,0,0,66
3,1,2,1,109,0,0,0,109
3,1,2,1,109,0,0,0,51
2,1,1,1,109,0,0,0,82
2,1,1,1,109,0,0,0,54
3,1,2,1,109,0,0,0,104
3,1,2,1,109,0,0,0,136
3,1,2,1,109,0,0,0.0065359477124183,306
3,1,2,1,109,0,0,0,234
3,1,2,1,109,0,0,0,182
2,1,1,1,109,0,0,0,82
2,1,1,1,109,0,0,0,99
2,1,1,1,109,0,0,0,235
6,5,1,2,57,1,0,0.00371747211895911,269
2,1,1,1,109,0,0,0,38
2,1,1,1,109,0,0,0,124
6,4,2,1,109,0,0,0,80
2,1,1,1,109,0,0,0,52
2,1,1,1,109,0,0,0,77
2,1,1,1,109,0,0,0,80
2,1,1,1,109,0,0,0,54
2,1,1,1,109,0,0,0,76
2,1,1,1,109,0,0,0,102
4,2,2,2,85,1,0,0,78
2,1,1,1,109,0,0,0,100
2,1,1,1,109,0,0,0,124
2,1,1,1,109,0,0,0,61
2,1,1,1,109,0,0,0,83
2,1,1,1,109,0,0,0,68
2,1,1,1,109,0,0,0,113
3,1,2,1,109,0,0,0,326
2,1,1,1,109,0,0,0,43
45,6,39,3,109,0,0,0,128
2,1,1,1,109,0,0,0,49
2,1,1,1,109,0,0,0,47
2,1,1,1,109,0,0,0,38
2,1,1,1,109,0,0,0,103
2,1,1,1,109,0,0,0,84
2,1,1,1,109,0,0,0,120
2,1,1,1,109,0,0,0,109
84,53,31,3,84,2,0,0,111
15,7,8,4,83,0,0,0,395
2,1,1,1,109,0,0,0,110
284,172,112,4,52,2,0,0,141
3,1,2,1,109,0,0,0,85
10,6,4,2,68,0,0,0,148
2,1,1,1,109,0,0,0,191
10,2,8,1,46,0,0,0,229
67,52,15,3,67,2,0,0,2543
4,2,2,1,85,1,0,0,194
6,3,3,3,83,0,0,0.00142045454545455,704
12,6,6,3,83,0,0,0.00160513643659711,623
60,36,24,2,158,0,0,0,238
47,33,14,6,0,5,0,0.00133511348464619,1498
7,5,2,1,88,1,0,0,621
653,328,325,7,64,1,0,0,3908
710,361,349,11,61,4,0,0.000252525252525253,3960
6,4,2,1,179,0,0,0,103
0,0,0,1,106,0,0,0,63
322,162,160,2,138,0,0,0,289
323,163,160,3,138,0,0,0,287
