CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
44,20,24,3,23,3,0,0.00966183574879227,207
605,317,288,4,23,4,0,0,435
772,488,284,18,0,10,0,0.00176289114147201,2269
1213,854,359,6,25,5,0,0.000642260757867694,1557
40,27,13,2,25,2,0,0.0108695652173913,92
83,48,35,4,8,4,0,0,219
614,505,109,5,8,5,0,0,724
345,195,150,6,8,5,0,0.00101317122593718,987
20,13,7,5,19,4,0,0.0454545454545455,88
0,0,0,1,5,0,0,0.0666666666666667,30
4,2,2,1,19,1,0,0.0256410256410256,39
1045,1041,4,2,19,1,0,0.00646352723915051,1083
26,22,4,2,19,1,0,0.0144927536231884,69
6,3,3,1,19,1,0,0.014218009478673,211
4,2,2,1,19,1,0,0.0294117647058824,34
4,2,2,1,19,1,0,0.00753768844221105,398
4,2,2,1,19,1,0,0.0120481927710843,83
22,14,8,3,19,3,0,0.0317460317460317,63
4,2,2,1,19,1,0,0.0294117647058824,34
4,2,2,1,19,1,0,0.0239520958083832,167
4,2,2,1,19,1,0,0.0192307692307692,52
87,82,5,3,19,2,0,0.00779727095516569,513
21,13,8,4,19,3,0,0.0170940170940171,117
151,88,63,4,19,3,0,0.00217233888486604,1381
5,3,2,1,19,1,0,0.0119047619047619,84
130,80,50,7,19,7,0,0.0107142857142857,280
4,2,2,1,19,1,0,0.0454545454545455,44
876,513,363,8,19,5,0,0,0
17,2,15,1,19,1,0,0.027027027027027,37
109,86,23,2,19,2,0,0.00804289544235925,373
6,3,3,1,19,1,0,0.0340909090909091,88
42,32,10,3,19,3,0,0.0136986301369863,292
4,2,2,1,19,1,0,0.0540540540540541,37
7,4,3,2,19,1,0,0.00952380952380952,105
13,7,6,3,19,1,0,0.0208333333333333,48
4,2,2,1,19,1,0,0.0168067226890756,119
24,15,9,2,7,2,0,0.0214285714285714,140
196,181,15,3,1,3,0,0.004149377593361,482
4,2,2,1,19,1,0,0,33
785,720,65,7,5,6,0,0.00989119683481701,1011
9,6,3,1,19,1,0,0.0930232558139535,43
29,25,4,2,19,2,0,0.0114285714285714,175
9,5,4,2,19,2,0,0.0303030303030303,33
4,2,2,1,19,1,0,0,43
148,100,48,5,19,2,0,0.0354609929078014,141
8,5,3,1,19,1,0,0.0285714285714286,35
758,511,247,13,1,9,0,0.00683850604944766,1901
4,2,2,1,19,1,0,0.03125,32
133,95,38,6,1,5,0,0.00677966101694915,590
4,2,2,1,19,1,0,0.0810810810810811,37
4,2,2,1,19,1,0,0,31
281,173,108,9,1,8,0,0.00509626274065685,1766
4,2,2,1,19,1,0,0.03125,32
4,2,2,1,19,1,0,0,41
1016,927,89,3,19,3,0,0.0016246953696182,2462
124,99,25,4,19,4,0,0.0172413793103448,290
4,2,2,1,19,1,0,0.0303030303030303,33
98,72,26,9,5,6,0,0.0260586319218241,307
4,2,2,1,19,1,0,0,96
15,11,4,1,19,1,0,0,69
231,166,65,5,19,4,0,0.00917431192660551,218
4,2,2,1,19,1,0,0.03125,32
39,20,19,5,1,4,0,0.210526315789474,38
46,32,14,4,19,4,0,0.00672645739910314,446
4,2,2,1,19,1,0,0.075,40
148,122,26,4,19,3,0,0.00816326530612245,245
8,4,4,2,19,2,0,0.0131578947368421,76
16,10,6,2,19,2,0,0.01,300
4,2,2,1,19,1,0,0.0512820512820513,39
5,3,2,3,5,1,0,0.0100502512562814,199
6,5,1,1,147,1,0,0,1737
14,8,6,2,29,1,0,0.003125,320
6,4,2,1,96,1,0,0.00350877192982456,285
1011,679,332,18,2,10,0,0.000912408759124088,6576
39,21,18,3,3,2,0,0.0026525198938992,377
127,43,84,1,96,1,0,0.00216919739696312,461
0,0,0,1,29,0,0,0,243
173,55,118,1,73,0,0,0,146
29,15,14,2,29,0,0,0,61
31,15,16,2,29,0,0,0,81
1115,562,553,8,10,2,0,0.0010230179028133,1955
139,71,68,3,27,1,0,0,258
47,24,23,2,29,0,0,0,125
172,75,97,2,29,0,0,0,215
175,63,112,2,29,0,0,0,193
153,68,85,4,3,2,0,0,88
0,0,0,1,73,0,0,0,0
2451,296,2155,12,0,5,0,0.00804289544235925,373
0,0,0,1,73,0,0,0,0
0,0,0,1,73,0,0,0,0
0,0,0,1,29,0,0,0,251
0,0,0,1,73,0,0,0,0
10,2,8,2,73,1,0,0,0
0,0,0,1,5,0,0,0.0333333333333333,30
189,75,114,3,29,1,0,0,106
3619,1873,1746,11,10,4,0,0.00260145681581686,1922
981,488,493,2,29,0,0,0,387
153,79,74,2,29,0,0,0,95
459,229,230,2,29,1,0,0,293
321,146,175,2,29,0,0,0,180
0,0,0,1,5,0,0,0.0333333333333333,30
0,0,0,1,24,1,0,0.00197628458498024,506
5,4,1,2,23,2,0,0.0022883295194508,437
0,0,0,1,24,1,0,0,72
50,31,19,6,7,3,0,0.00158102766798419,1265
0,0,0,1,24,1,0,0.00277777777777778,360
165,103,62,10,7,4,0,0.0038265306122449,784
4,2,2,1,5,0,0,0.0178571428571429,56
4,2,2,1,5,0,0,0.00335570469798658,298
70,47,23,7,7,4,0,0,1146
3,1,2,1,14,0,0,0,150
127,15,112,5,14,2,0,0.00199600798403194,1002
3,1,2,1,14,0,0,0,748
94,88,6,2,1,1,0,0.00892857142857143,112
13,12,1,4,11,3,0,0.0112781954887218,266
251,34,217,7,6,4,0,0.00177200236266982,1693
3,1,2,1,14,0,0,0,56
3,1,2,1,14,0,0,0.00677966101694915,295
1177,837,340,25,1,13,0,0.00441501103752759,3171
11,8,3,1,1,1,0,0,1237
0,0,0,1,110,1,0,0,46
408,193,215,6,12,4,0,0.000571102227298686,1751
9,8,1,2,25,2,0,0.00183823529411765,544
5,4,1,2,88,1,0,0.00136986301369863,2190
124,14,110,4,47,2,0,0.0015255530129672,1311
125,15,110,4,47,2,0,0.00105708245243129,946
0,0,0,1,5,0,0,0.0333333333333333,30
20,6,14,2,14,1,0,0,133
41,20,21,2,14,1,0,0,396
39,26,13,3,14,2,0,0,218
186,122,64,16,2,7,0,0.00112930547713156,1771
15,7,8,2,14,1,0,0,91
3,1,2,1,14,0,0,0,58
3,1,2,1,14,0,0,0,327
0,0,0,1,5,0,0,0.0333333333333333,30
64,27,37,4,6,2,0,0.0117302052785924,341
64,38,26,3,6,1,0,0.00151057401812689,662
3,1,2,2,14,0,0,0,188
557,392,165,2,6,1,0,0.00301507537688442,995
20,15,5,2,6,1,0,0.0149253731343284,67
0,0,0,1,6,1,0,0.0416666666666667,24
399,153,246,7,6,3,0,0.00445544554455446,2020
0,0,0,1,6,1,0,0,59
3,1,2,2,14,0,0,0.010989010989011,91
36,27,9,3,6,1,0,0.0194805194805195,308
1,0,1,2,14,0,0,0,561
40,1,39,2,6,1,0,0.166666666666667,6
0,0,0,1,26,0,0,0.00316455696202532,316
27,18,9,4,1,2,0,0.00763358778625954,131
100,72,28,10,10,3,0,0.00317460317460317,315
113,89,24,4,47,4,0,0,1277
66,43,23,3,96,2,0,0.00102986611740474,971
35,25,10,2,127,0,0,0,458
0,0,0,1,26,0,0,0.004739336492891,633
0,0,0,1,26,0,0,0.04,50
0,0,0,1,26,0,0,0.0416666666666667,24
745,459,286,34,1,15,0,0.0020711080428029,2897
0,0,0,1,26,0,0,0.01,100
17,15,2,2,26,0,0,0.0114942528735632,87
31,30,1,2,26,0,0,0,410
4,2,2,1,29,0,0,0,254
300,275,25,4,25,2,0,0.00137931034482759,2175
0,0,0,1,26,0,0,0,11610
629,463,166,12,0,4,0,0.000946073793755913,1057
0,0,0,1,26,0,0,0.00446428571428571,224
0,0,0,1,26,0,0,0,930
13,12,1,2,29,1,0,0.0231660231660232,259
22,14,8,2,96,2,0,0.00650759219088937,461
117,99,18,2,29,1,0,0.0028735632183908,348
283,188,95,11,2,4,0,0.00343642611683849,2619
0,0,0,1,29,0,0,0,251
0,0,0,1,5,0,0,0.0333333333333333,30
30,22,8,3,5,1,0,0.0266666666666667,75
4,3,1,1,12,1,0,0,22
36,17,19,1,163,1,0,0,191
250,166,84,5,29,3,0,0,292
435,243,192,7,29,5,0,0,318
984,527,457,27,3,13,0,0.000576701268742791,1734
18,12,6,4,12,2,0,0.0151515151515152,66
4,3,1,3,28,1,0,0,72
1,1,0,1,117,0,0,0,38
241,200,41,4,27,2,0,0,355
8,5,3,4,29,2,0,0,252
126,61,65,7,12,2,0,0,136
1036,532,504,11,12,7,0,0,754
2,1,1,1,117,0,0,0,209
873,745,128,5,29,4,0,0,1985
490,291,199,4,29,3,0,0,433
562,539,23,4,29,3,0,0,943
56,48,8,3,2,1,0,0.0142857142857143,70
34,19,15,8,14,7,0,0.014218009478673,211
228,121,107,7,14,6,0,0.0065359477124183,1071
132,94,38,6,2,5,0,0.01171875,256
762,498,264,26,2,10,0,0.00543478260869565,2208
113,84,29,6,14,5,0,0.00720461095100865,694
13,8,5,3,110,2,0,0,40
783,522,261,6,12,5,0,0.0028735632183908,696
1,1,0,2,146,1,0,0,148
0,0,0,1,110,1,0,0,217
7,6,1,1,147,1,0,0,42
259,144,115,4,12,4,0,0.00483091787439614,207
13,8,5,2,110,2,0,0,25
1062,737,325,23,2,15,0,0.00201072386058981,1492
92,87,5,2,3,1,0,0.00892857142857143,112
12,8,4,5,12,4,0,0.0119047619047619,84
14,10,4,4,7,3,0,0,37
0,0,0,1,7,1,0,0,256
0,0,0,1,7,1,0,0,23
224,10,214,2,110,2,0,0,13
121,78,43,3,12,3,0,0.00185528756957328,539
18,9,9,1,147,1,0,0,34
51,9,42,2,110,2,0,0,336
274,180,94,6,12,6,0,0.0122448979591837,245
23,12,11,3,12,3,0,0.0285714285714286,35
310,148,162,8,12,8,0,0.0040650406504065,246
10,5,5,1,147,1,0,0.024390243902439,41
20,17,3,3,12,2,0,0.0285714285714286,35
2,2,0,2,110,1,0,0.0769230769230769,13
167,104,63,3,12,3,0,0.00172711571675302,579
14,7,7,1,147,1,0,0.0277777777777778,36
74,22,52,4,12,4,0,0.0172413793103448,58
248,153,95,6,12,6,0,0.00388349514563107,515
25,13,12,2,12,2,0,0.0188679245283019,53
71,51,20,3,7,3,0,0.00564971751412429,177
114,58,56,3,12,3,0,0.00284900284900285,351
8,4,4,1,147,1,0,0.0263157894736842,38
79,15,64,2,23,2,0,0,384
96,50,46,5,29,2,0,0.005249343832021,381
184,146,38,5,2,4,0,0,956
27,26,1,1,2,1,0,0.0029940119760479,334
901,655,246,20,2,11,0,0.00165883328725463,3617
117,72,45,3,29,2,0,0,260
32,28,4,2,2,2,0,0.010989010989011,91
27,26,1,2,2,1,0,0.0036231884057971,276
63,49,14,2,3,1,0,0.00452488687782805,221
0,0,0,1,5,0,0,0.0333333333333333,30
122,93,29,3,25,3,0,0.00588235294117647,170
6,4,2,2,25,2,0,0.00155038759689922,645
0,0,0,1,25,1,0,0,160
0,0,0,1,25,1,0,0,470
40,17,23,3,19,3,0,0.00626304801670146,479
0,0,0,1,25,1,0,0,0
52,34,18,3,19,3,0,0.000681663258350375,1467
0,0,0,1,25,1,0,0,199
21,15,6,2,23,2,0,0.00291545189504373,343
0,0,0,1,25,1,0,0,78
755,348,407,2,25,2,0,0.00148148148148148,675
757,290,467,14,5,7,0,0.00130039011703511,1538
0,0,0,1,25,1,0,0.0333333333333333,60
8,8,0,2,25,2,0,0,94
106,89,17,4,23,4,0,0,279
40,34,6,1,25,1,0,0,199
0,0,0,1,25,1,0,0.00526315789473684,190
0,0,0,1,25,1,0,0.0384615384615385,52
10,5,5,2,19,2,0,0.00120336943441637,831
0,0,0,1,5,0,0,0.0333333333333333,30
116,93,23,6,19,5,0,0.00395256916996047,253
782,557,225,8,6,7,0,0.00474495848161329,843
4,2,2,1,29,1,0,0.00448430493273543,223
429,268,161,4,22,3,0,0.00396039603960396,505
11,7,4,2,22,1,0,0,27
4,2,2,1,85,0,0,0,24
581,440,141,29,2,16,0,0.00252525252525253,1980
21,4,17,2,22,2,0,0,123
32,10,22,3,14,2,0,0.02,100
171,74,97,7,19,5,0,0.0062111801242236,322
16,9,7,5,19,3,0,0,393
23,15,8,4,22,3,0,0.00549450549450549,182
67,56,11,3,2,3,0,0,161
1128,955,173,3,2,2,0,0,1496
753,7,746,3,85,2,0,0,0
1019,36,983,3,85,2,0,0,0
15,10,5,2,2,2,0,0,174
183,128,55,14,2,7,0,0.000624609618988132,1601
2,2,0,2,83,1,0,0,629
18,14,4,1,86,1,0,0,192
262,192,70,3,146,1,0,0.00133333333333333,750
465,247,218,2,147,1,0,0,634
0,0,0,1,5,0,0,0.0333333333333333,30
141,91,50,6,31,2,0,0.0175438596491228,228
592,352,240,3,41,1,0,0.00124378109452736,804
68,56,12,1,147,0,0,0,95
463,285,178,6,20,2,0,0.0087719298245614,570
4,2,2,3,134,1,0,0,273
1690,1053,637,28,2,10,0,0.00385951370127364,2591
12,6,6,2,147,1,0,0,77
173,101,72,3,136,1,0,0.00600600600600601,333
34,17,17,2,147,1,0,0.00390625,256
4,2,2,3,134,1,0,0,224
0,0,0,1,5,0,0,0.0666666666666667,30
4,2,2,1,165,1,0,0.00212314225053079,942
4,2,2,1,165,1,0,0.0036563071297989,547
158,95,63,13,2,6,0,0.000617474529175672,3239
140,77,63,8,15,2,0,0.00309119010819165,647
0,0,0,1,5,0,0,0.0333333333333333,30
115,71,44,12,2,4,0,0.00164203612479475,1218
4,2,2,1,5,0,0,0.0151515151515152,66
0,0,0,1,24,1,0,0,8
0,0,0,1,24,1,0,0,23
0,0,0,1,24,1,0,0,16
0,0,0,1,24,1,0,0,17
0,0,0,1,24,1,0,0,17
0,0,0,1,24,1,0,0,18
0,0,0,1,24,1,0,0,79
0,0,0,1,24,1,0,0,17
0,0,0,1,24,1,0,0,22
0,0,0,1,24,1,0,0,22
0,0,0,1,24,1,0,0.0454545454545455,22
0,0,0,1,24,1,0,0,22
0,0,0,1,24,1,0,0,19
0,0,0,1,24,1,0,0,17
0,0,0,1,24,1,0,0,10
0,0,0,1,24,1,0,0,22
0,0,0,1,24,1,0,0,22
0,0,0,1,24,1,0,0,22
0,0,0,1,24,1,0,0,10
0,0,0,1,24,1,0,0,17
0,0,0,1,24,1,0,0,10
1000,763,237,7,8,3,0,0.00403225806451613,992
0,0,0,2,24,0,0,0,0
0,0,0,2,24,0,0,0,0
0,0,0,1,13,0,0,0,0
0,0,0,1,91,1,0,0,0
225,9,216,3,24,1,0,0,211
0,0,0,1,13,0,0,0,0
0,0,0,1,13,0,0,0,0
2776,635,2141,9,24,6,0,0.00602409638554217,498
0,0,0,1,49,1,0,0,0
12,9,3,2,47,2,0,0.00679347826086957,736
9,8,1,2,47,2,0,0.00383141762452107,261
0,0,0,1,5,0,0,0.027027027027027,37
322,252,70,3,86,2,0,0.00222841225626741,1795
0,0,0,1,5,0,0,0.0103092783505155,97
0,0,0,1,5,0,0,0.027027027027027,37
4,1,3,1,5,0,0,0,144
276,203,73,10,2,5,0,0.00217391304347826,1840
0,0,0,1,5,0,0,0.00657894736842105,152
3,2,1,1,27,1,0,0,54
13,9,4,3,27,3,0,0,481
563,415,148,3,86,2,0,0.00158478605388273,1893
0,0,0,1,110,1,0,0.00346020761245675,289
0,0,0,1,5,0,0,0.0344827586206897,29
0,0,0,1,5,0,0,0.027027027027027,37
528,401,127,5,5,2,0,0.000294985250737463,3390
97,49,48,3,19,1,0,0.0091533180778032,437
89,48,41,2,29,0,0,0.00480769230769231,624
3,1,2,2,29,0,0,0.031055900621118,161
29,23,6,2,29,0,0,0,110
7,6,1,2,25,1,0,0,60
36,28,8,4,22,1,0,0.00316455696202532,316
23,14,9,3,24,1,0,0.00571428571428571,175
0,0,0,1,45,0,0,0,53
96,78,18,6,19,2,0,0.00666666666666667,150
0,0,0,1,45,0,0,0,46
22,15,7,7,3,1,0,0,312
4,3,1,1,47,1,0,0,572
6,5,1,1,86,1,0,0.000430292598967298,2324
8,4,4,3,62,1,0,0,62
14,13,1,1,24,0,0,0,58
4,3,1,1,71,1,0,0.000823723228995058,1214
3,2,1,1,39,0,0,0,84
382,369,13,6,29,2,0,0,419
14,8,6,3,43,2,0,0,1268
57,35,22,9,26,5,0,0,170
146,110,36,24,7,14,0,0.0147523709167545,949
4,2,2,1,72,0,0,0,725
0,0,0,1,3,1,0,0,96
0,0,0,1,8,1,0,0,137
0,0,0,1,3,1,0,0,84
293,282,11,6,25,5,0,0,612
484,417,67,5,3,4,0,0.000643915003219575,1553
0,0,0,1,26,1,0,0,91
0,0,0,1,26,1,0,0,72
0,0,0,1,26,1,0,0,400
0,0,0,1,26,1,0,0,195
0,0,0,1,26,1,0,0,95
0,0,0,1,26,1,0,0,34
83,67,16,2,29,1,0,0.00441696113074205,1132
14,8,6,3,25,2,0,0.0179372197309417,223
6,3,3,1,96,1,0,0.0149253731343284,134
0,0,0,1,25,1,0,0,156
26,16,10,1,29,0,0,0,201
68,52,16,3,29,2,0,0.00303951367781155,658
4,2,2,1,26,1,0,0,65
4,2,2,1,27,1,0,0,295
293,194,99,4,45,2,0,0,0
169,137,32,4,45,2,0,0,0
39,31,8,4,45,2,0,0,0
14,12,2,4,45,2,0,0,0
9,7,2,5,45,3,0,0,0
50,36,14,4,45,2,0,0,0
65,47,18,4,45,2,0,0,0
8,7,1,4,45,2,0,0,0
8,7,1,4,45,2,0,0,0
8,7,1,4,45,2,0,0,0
0,0,0,1,45,0,0,0,50
0,0,0,1,98,0,0,0,0
0,0,0,1,98,0,0,0,0
0,0,0,1,98,0,0,0,0
0,0,0,1,98,0,0,0,0
0,0,0,1,98,0,0,0,0
0,0,0,1,98,0,0,0,0
0,0,0,1,6,1,0,0.0133928571428571,224
3,1,2,1,14,0,0,0.0181818181818182,55
0,0,0,1,165,1,0,0,0
0,0,0,1,165,1,0,0,0
0,0,0,1,165,1,0,0,0
0,0,0,1,165,1,0,0,0
0,0,0,1,165,1,0,0,0
0,0,0,1,165,1,0,0,0
0,0,0,1,165,1,0,0,0
0,0,0,1,165,1,0,0,0
0,0,0,1,165,1,0,0,0
0,0,0,1,165,1,0,0,0
0,0,0,1,165,1,0,0,0
0,0,0,1,165,1,0,0,0
0,0,0,1,165,1,0,0,0
0,0,0,1,165,1,0,0,0
0,0,0,1,26,0,0,0.00319488817891374,313
3,1,2,2,14,1,0,0.00625,160
26,13,13,5,14,2,0,0.00189753320683112,527
3,1,2,2,14,1,0,0.00325732899022801,307
0,0,0,1,26,0,0,0.0116279069767442,86
54,27,27,5,14,2,0,0.00188679245283019,530
3,1,2,2,14,1,0,0.0204081632653061,49
136,69,67,5,14,2,0,0.010752688172043,279
376,219,157,6,14,3,0,0.00154798761609907,646
93,46,47,6,14,3,0,0.00240384615384615,416
65,47,18,6,14,3,0,0.00429184549356223,233
3,1,2,2,14,1,0,0.00124843945068664,801
12,6,6,4,14,2,0,0.0019047619047619,525
3,1,2,2,14,1,0,0.0175438596491228,57
0,0,0,1,26,0,0,0.00171232876712329,584
0,0,0,1,26,0,0,0.0026246719160105,762
0,0,0,1,26,0,0,0.00171526586620926,583
0,0,0,1,26,0,0,0.0131578947368421,76
3,1,2,2,14,1,0,0.0102040816326531,98
3,1,2,2,14,1,0,0.0111111111111111,90
54,23,31,6,14,3,0,0.00409836065573771,244
65,31,34,5,14,2,0,0.00446428571428571,224
334,170,164,5,14,2,0,0.00306748466257669,326
0,0,0,1,26,0,0,0.00157232704402516,636
0,0,0,1,26,0,0,0.00239808153477218,417
0,0,0,1,26,0,0,0.00408163265306122,245
0,0,0,1,26,0,0,0.00204498977505112,978
0,0,0,1,26,0,0,0.00892857142857143,112
0,0,0,1,26,0,0,0.00458715596330275,218
0,0,0,1,26,0,0,0.00173611111111111,576
0,0,0,1,26,0,0,0.00342465753424658,292
0,0,0,1,26,0,0,0.00552486187845304,362
0,0,0,1,26,0,0,0.0769230769230769,13
0,0,0,1,26,0,0,0.0010752688172043,930
0,0,0,1,29,1,0,0.0714285714285714,14
74,37,37,6,14,3,0,0.00176056338028169,568
3,1,2,2,14,0,0,0.0048780487804878,205
6,3,3,3,14,1,0,0.00153139356814701,653
3,1,2,2,14,0,0,0.0149253731343284,67
82,59,23,5,14,2,0,0.00333333333333333,300
828,308,520,7,14,4,0,0.00443458980044346,902
3,1,2,1,14,0,0,0.00230414746543779,434
3,1,2,1,14,0,0,0.00458715596330275,218
3,1,2,1,14,0,0,0.00204498977505112,489
6,3,3,5,45,3,0,0,0
374,230,144,8,8,5,0,0.00896860986547085,446
6,6,0,2,22,0,0,0,12
302,233,69,7,2,3,0,0.00938967136150235,213
23,16,7,5,7,2,0,0.0065359477124183,153
61,29,32,5,20,2,0,0,84
57,35,22,2,12,0,0,0,277
297,217,80,6,25,4,0,0.00404858299595142,247
27,18,9,4,29,3,0,0,64
1357,808,549,8,15,4,0,0.00451977401129944,885
4,2,2,1,26,1,0,0,69
386,382,4,2,5,2,0,0,641
301,150,151,2,25,2,0,0,409
17,14,3,1,25,1,0,0,107
101,101,0,1,72,0,0,0,101
133,133,0,1,72,0,0,0,133
64,64,0,1,72,0,0,0,64
50,50,0,1,72,0,0,0,50
157,157,0,1,72,0,0,0,157
88,53,35,1,85,1,0,0,137
2,1,1,1,110,1,0,0,339
4,2,2,1,26,1,0,0,251
0,0,0,1,72,0,0,0,112
0,0,0,1,72,0,0,0,171
0,0,0,1,72,0,0,0,99
0,0,0,1,72,0,0,0,100
227,102,125,3,27,2,0,0,250
0,0,0,1,72,0,0,0,71
0,0,0,1,72,0,0,0,26
16,8,8,2,47,1,0,0,170
2,1,1,1,96,1,0,0,81
28,21,7,3,25,2,0,0,157
139,127,12,8,28,5,0,0.00214938205265986,1861
0,0,0,1,24,0,0,0,18
12,10,2,1,110,1,0,0,666
237,208,29,7,6,6,0,0.00766283524904215,261
10,9,1,2,146,1,0,0,54
2,2,0,2,93,1,0,0,19
186,56,130,5,29,3,0,0.0087719298245614,114
76,46,30,6,22,4,0,0.00803212851405622,249
4,2,2,2,26,2,0,0,94
23,20,3,2,147,2,0,0.00510204081632653,196
17,7,10,2,147,2,0,0,64
0,0,0,1,165,1,0,0,104
7,7,0,3,110,2,0,0,146
0,0,0,1,165,1,0,0,70
0,0,0,1,165,1,0,0,136
1,1,0,2,163,1,0,0,144
6,3,3,2,147,2,0,0,184
0,0,0,1,165,1,0,0,30
241,167,74,2,147,2,0,0,386
7,6,1,2,29,2,0,0,208
21,11,10,3,26,1,0,0,95
8,7,1,1,86,1,0,0,233
6,3,3,1,27,1,0,0,537
67,38,29,4,29,2,0,0.0235294117647059,255
3,2,1,3,29,1,0,0.02,50
2,2,0,2,93,1,0,0,48
9,7,2,2,27,1,0,0.00675675675675676,148
2,0,2,1,22,0,0,0,27
102,97,5,3,29,1,0,0.00239234449760766,836
85,51,34,10,29,7,0,0.0205761316872428,243
39,28,11,7,21,4,0,0.00974025974025974,308
541,385,156,8,29,6,0,0.0015527950310559,644
256,61,195,4,14,2,0,0.010840108401084,369
7,2,5,2,3,0,0,0.0189873417721519,158
17,13,4,3,7,1,0,0.00260416666666667,384
8,8,0,1,42,0,0,0,221
27,23,4,2,42,0,0,0.0044543429844098,449
8,8,0,1,42,0,0,0,207
14,11,3,2,42,1,0,0.00202839756592292,493
12,10,2,2,42,1,0,0.00115340253748558,867
23,20,3,2,12,1,0,0.00169491525423729,590
8,8,0,1,42,0,0,0,157
30,26,4,2,6,1,0,0.00105042016806723,952
118,113,5,2,2,1,0,0,184
1,1,0,1,42,0,0,0,79
8,8,0,1,42,0,0,0.00480769230769231,416
4,3,1,2,42,0,0,0,245
17,5,12,1,165,1,0,0,1157
6,5,1,1,113,0,0,0,87
9,8,1,1,147,1,0,0.00252525252525253,396
32,22,10,1,29,0,0,0,480
17,15,2,2,16,1,0,0,59
0,0,0,1,29,0,0,0,15
114,74,40,4,16,2,0,0,257
0,0,0,1,29,0,0,0,21
180,119,61,5,29,4,0,0,1443
8,3,5,1,165,1,0,0,16
0,0,0,1,139,0,0,0,0
0,0,0,1,139,0,0,0,0
0,0,0,1,139,0,0,0,0
0,0,0,1,139,0,0,0,0
0,0,0,1,139,0,0,0,0
0,0,0,1,139,0,0,0,0
0,0,0,1,139,0,0,0,0
